,ace-events-production-20160819-142035.ng.bluemix.net/socket.io/;GET_x,api.xforce.ibmcloud.com/taxii;POST_x,ace-appdetails-test-20160819-141650.ng.bluemix.net/apps/api/model;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/cf-apps-info;GET_x,api.xforce.ibmcloud.com/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices;GET_x,api.ng.bluemix.net/v2/app;PUT_x,api.xforce.ibmcloud.com/casefiles/shared;GET_x,ace-abstraction-test-20160819-141650.ng.bluemix.net/model/v1/dashboard;GET_x,ace-appdetails-test-20160819-141650.ng.bluemix.net/socket.io/;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/services-info;GET_x,ace-events-production-20160816-120854.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/sessionp;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/model;GET_x,api.xforce.ibmcloud.com/notifications;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/model;GET_x,api.xforce.ibmcloud.com/casefiles/shared;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/action;GET_x,new-console.ng.bluemix.net/apps/api/model;GET_x,api.xforce.ibmcloud.com/businessmetrics/trendingitems/;OPTIONS_x,api.xforce.ibmcloud.com/news/;OPTIONS_x,api.xforce.ibmcloud.com/alertcon;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/cf-apps-info;GET_x,new-console.ng.bluemix.net/events/;GET_x,new-console.ng.bluemix.net/dashboard/api/services-info;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/action;GET_x,natural-language-classifier-toolkit.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/;GET_x,ace-dashboard-production-20160819-142035.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices/tags;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfApps;GET_x,ibmwatson-rr-wsapi-prod.ng.bluemix.net/primus/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/socket.io/;GET_x
api.xforce.ibmcloud.com/news/;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
api.xforce.ibmcloud.com/alertcon;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-console.ng.bluemix.net/dashboard/api/cf-apps-info;GET_y,0.0,0.0,0.0,0.5217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826098,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.5652173913043479,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086958,0.7391304347826086,1.0,0.0,0.0,0.6956521739130435,0.782608695652174,0.0,0.0
new-console.ng.bluemix.net/events/;GET_y,0.0,0.0,0.6956521739130435,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.782608695652174,0.8260869565217391,0.0,0.4782608695652174,0.0,0.8260869565217391,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.6086956521739131,0.0,0.4347826086956522,0.0,0.0,0.0
new-console.ng.bluemix.net/dashboard/api/services-info;GET_y,0.0,0.0,0.0,0.0869565217391306,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0434782608695653,0.0,0.8260869565217391,0.4347826086956522,0.0,0.5217391304347827,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0869565217391306,0.4782608695652174,0.0,0.7391304347826086,0.0,0.0,0.0,0.6521739130434783,0.5217391304347827,0.0,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/action;GET_y,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.5652173913043479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,0.0,1.0,0.4347826086956522,0.0,0.5217391304347827,0.34782608695652173,0.0,0.0
natural-language-classifier-toolkit.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9565217391304348,1.0,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/events/;GET_y,0.0,0.0,0.6086956521739131,0.0,1.0,0.5652173913043479,0.0,0.0,0.0,0.9130434782608696,0.0,0.0,0.6956521739130435,0.5652173913043479,0.0,0.26086956521739135,0.0,0.5652173913043479,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.34782608695652173,1.0,0.0,0.0,0.21739130434782616,0.6521739130434783,0.0,0.0
ace-dashboard-production-20160819-142035.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices/tags;GET_y,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608696,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.5652173913043479,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/events/cfApps;GET_y,0.0,0.0,0.0,0.0,0.0,0.5652173913043479,0.0,0.0,0.39130434782608703,1.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.5217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347827,1.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.0
ibmwatson-rr-wsapi-prod.ng.bluemix.net/primus/;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
